userId,movieId,rating,timestamp,MappedUserID,MappedMovieID
64,1777,4.0,1161528823,U64,M110
64,1784,3.0,1161521182,U64,M730
64,1805,3.0,1161566446,U64,M113
64,1883,2.5,1161620656,U64,M372
64,1889,3.5,1161530830,U64,M3172
64,1907,4.0,1161566450,U64,M376
64,1911,3.0,1161566464,U64,M1534
64,1912,5.0,1161559656,U64,M3022
64,1917,2.5,1161520519,U64,M731
64,1947,4.0,1161565966,U64,M380
64,1953,3.0,1161565713,U64,M2039
64,1961,4.0,1161520193,U64,M1171
64,1967,4.5,1161566031,U64,M117
64,1968,3.5,1161520955,U64,M382
64,1994,4.5,1161620585,U64,M1543
64,2003,4.5,1161559544,U64,M1544
64,2005,4.0,1161559965,U64,M119
64,2006,3.5,1161521538,U64,M1777
64,2018,3.5,1161620718,U64,M121
64,2019,5.0,1161529020,U64,M383
64,2023,3.5,1161529245,U64,M837
64,2028,4.0,1161520159,U64,M122
64,2054,3.5,1161519681,U64,M126
64,2064,4.0,1161563836,U64,M2678
64,2078,4.0,1161564431,U64,M128
64,2080,4.0,1161565790,U64,M272
64,2082,3.0,1161563930,U64,M1560
64,2085,3.0,1161566028,U64,M1036
64,2087,3.5,1161566154,U64,M1780
64,2100,3.5,1161521607,U64,M998
64,2115,3.0,1161521395,U64,M135
64,2124,4.0,1161565612,U64,M2680
64,2140,4.0,1161565615,U64,M1571
64,2161,4.0,1161559639,U64,M141
64,2167,3.5,1161528879,U64,M1575
64,2174,3.5,1161520624,U64,M142
64,2193,3.5,1161559604,U64,M143
64,2194,4.5,1161521071,U64,M1141
64,2248,4.0,1161559828,U64,M1584
64,2268,4.0,1161521223,U64,M145
64,2273,3.0,1161559647,U64,M146
64,2278,5.0,1161559949,U64,M1037
64,2291,4.0,1161521153,U64,M147
64,2294,3.0,1161559702,U64,M1593
64,2302,3.5,1161521485,U64,M1594
64,2313,4.5,1161620683,U64,M3173
64,2321,3.5,1161521673,U64,M1597
64,2324,4.0,1161521381,U64,M392
64,2329,4.0,1161519962,U64,M148
64,2355,4.0,1161520576,U64,M1601
64,2369,3.0,1161620613,U64,M1602
64,2394,3.5,1161620709,U64,M1608
64,2395,5.0,1161529301,U64,M154
64,2396,4.0,1161520190,U64,M1609
64,2406,3.5,1161519733,U64,M155
64,2420,5.0,1161566045,U64,M1177
64,2427,5.0,1161565686,U64,M157
64,2450,2.0,1161565437,U64,M158
64,2470,3.0,1161528886,U64,M160
64,2502,4.5,1161519727,U64,M163
64,2539,3.0,1161559712,U64,M1627
64,2541,3.5,1161565677,U64,M1010
64,2542,3.5,1161528864,U64,M166
64,2571,4.0,1161519966,U64,M167
64,2580,3.0,1161559591,U64,M168
64,2581,3.0,1161565958,U64,M1002
64,2599,3.5,1161521041,U64,M399
64,2617,3.5,1161521136,U64,M171
64,2640,4.5,1161519699,U64,M173
64,2657,4.0,1161521582,U64,M178
64,2683,4.0,1161520354,U64,M400
64,2692,5.0,1161521090,U64,M179
64,2694,3.0,1161559713,U64,M1003
64,2699,3.5,1161521114,U64,M1641
64,2700,4.5,1161519697,U64,M180
64,2706,2.5,1161520644,U64,M1179
64,2710,3.5,1161520773,U64,M1643
64,2712,3.0,1161521144,U64,M401
64,2722,3.0,1161565830,U64,M1646
64,2723,3.5,1161559869,U64,M1117
64,2746,4.0,1161565655,U64,M1648
64,2761,5.0,1161565763,U64,M182
64,2762,4.5,1161520995,U64,M402
64,2770,4.0,1161529212,U64,M404
64,2797,4.0,1161520603,U64,M183
64,2804,5.0,1161528937,U64,M1653
64,2826,3.5,1161620716,U64,M184
64,2858,2.5,1161520054,U64,M185
64,2871,4.0,1161563770,U64,M2592
64,2905,3.5,1161531147,U64,M3174
64,2908,4.5,1161564460,U64,M2189
64,2916,3.0,1161520927,U64,M188
64,2918,3.5,1161520698,U64,M1180
64,2959,4.5,1161520542,U64,M193
64,2987,4.0,1161520641,U64,M195
64,2997,4.0,1161520151,U64,M198
64,3005,3.0,1161620552,U64,M1671
64,3030,4.0,1161531362,U64,M2098
64,3033,3.5,1161529332,U64,M199
64,3041,3.5,1161565558,U64,M3175
64,3052,4.0,1161521189,U64,M201
64,3072,5.0,1161559556,U64,M1683
64,3100,3.5,1161620653,U64,M2192
64,3101,3.5,1161521521,U64,M1686
64,3105,4.0,1161620546,U64,M2193
64,3107,3.0,1161563765,U64,M2194
64,3108,4.0,1161559882,U64,M1120
64,3114,4.0,1161520511,U64,M736
64,3147,4.0,1161520923,U64,M204
64,3148,4.0,1161565684,U64,M2929
64,3160,4.0,1161529395,U64,M415
64,3175,3.5,1161521068,U64,M416
64,3176,3.5,1161521172,U64,M206
64,3210,4.0,1161559824,U64,M277
64,3247,3.5,1161564529,U64,M208
64,3253,4.5,1161521375,U64,M209
64,3257,3.5,1161565824,U64,M1184
64,3273,2.0,1161620569,U64,M210
64,3300,4.0,1161565598,U64,M1011
64,3301,3.0,1161565752,U64,M1701
64,3354,0.5,1161565846,U64,M737
64,3362,5.0,1161565747,U64,M2494
64,3386,4.5,1161559855,U64,M211
64,3396,4.0,1161565767,U64,M1712
64,3408,2.0,1161520761,U64,M422
64,3418,3.5,1161521378,U64,M1717
64,3421,4.5,1161528832,U64,M1718
64,3450,3.5,1161566020,U64,M216
64,3481,4.0,1161520665,U64,M423
64,3489,3.0,1161559689,U64,M218
64,3499,4.5,1161559601,U64,M1039
64,3510,3.0,1161559646,U64,M1040
64,3526,4.0,1161566627,U64,M1732
64,3535,5.0,1161565660,U64,M1041
64,3552,3.0,1161559581,U64,M2606
64,3556,4.0,1161620702,U64,M2122
64,3608,5.0,1161566444,U64,M1740
64,3617,3.0,1161559953,U64,M221
64,3671,3.5,1161528888,U64,M223
64,3717,2.5,1161529326,U64,M1015
64,3752,3.0,1161559618,U64,M1757
64,3755,3.5,1161529254,U64,M1795
64,3785,2.5,1161559652,U64,M1188
64,3793,3.5,1161520586,U64,M229
64,3809,4.0,1161566059,U64,M230
64,3827,3.0,1161565972,U64,M1018
64,3863,3.5,1161559624,U64,M1019
64,3897,4.0,1161519677,U64,M429
64,3916,3.0,1161559576,U64,M740
64,3949,4.0,1161529479,U64,M278
64,3969,0.5,1161620638,U64,M2715
64,3994,4.0,1161520726,U64,M742
64,3996,4.5,1161520000,U64,M432
64,4002,4.5,1161529462,U64,M433
64,4011,4.5,1161520796,U64,M1022
64,4016,4.5,1161564478,U64,M1803
64,4022,3.5,1161521294,U64,M1043
64,4023,1.0,1161565992,U64,M3176
64,4025,2.5,1161528918,U64,M1805
64,4027,4.0,1161520105,U64,M437
64,4034,4.0,1161519740,U64,M440
64,4105,3.0,1161566128,U64,M3140
64,4128,5.0,1161559899,U64,M3177
64,4144,4.5,1161530820,U64,M443
64,4148,3.0,1161559956,U64,M1023
64,4223,3.5,1161559740,U64,M744
64,4226,4.5,1161520122,U64,M445
64,4235,5.0,1161529057,U64,M2102
64,4239,3.5,1161559818,U64,M446
64,4246,4.0,1161521006,U64,M447
64,4262,3.5,1161559735,U64,M1191
64,4270,3.0,1161529290,U64,M1812
64,4306,3.5,1161520021,U64,M745
64,4308,3.0,1161521141,U64,M451
64,4310,3.0,1161528902,U64,M746
64,4321,3.5,1161559636,U64,M2628
64,4343,2.5,1161565840,U64,M2214
64,4369,2.5,1161559578,U64,M1817
64,4370,3.5,1161521266,U64,M747
64,4380,5.0,1161531072,U64,M3178
64,4448,3.5,1161565729,U64,M3179
64,4489,4.5,1161565806,U64,M1877
64,4571,4.0,1161566648,U64,M1146
64,4641,3.5,1161559706,U64,M454
64,4701,3.0,1161559669,U64,M1880
64,4720,3.5,1161528797,U64,M1044
64,4734,2.0,1161559539,U64,M1824
64,4773,3.0,1161563867,U64,M3180
64,4776,4.0,1161529258,U64,M1825
64,4816,3.5,1161529438,U64,M1195
64,4865,4.0,1161565942,U64,M1830
64,4878,4.0,1161520780,U64,M1125
64,4886,4.0,1161520043,U64,M752
64,4896,3.5,1161520592,U64,M458
64,4964,3.5,1161530514,U64,M3181
64,4973,5.0,1161520450,U64,M1126
64,4975,3.0,1161528785,U64,M2717
64,4979,4.0,1161520782,U64,M1832
64,4980,4.0,1161566646,U64,M2404
64,4993,4.5,1161519956,U64,M754
64,5010,5.0,1161528939,U64,M2220
64,5015,4.0,1161559896,U64,M1836
64,5026,4.0,1161530549,U64,M3182
64,5064,3.5,1161563761,U64,M2124
64,5152,3.5,1161620697,U64,M2222
64,5218,3.5,1161521167,U64,M756
64,5225,4.0,1161559879,U64,M3183
64,5254,3.0,1161563848,U64,M1840
64,5266,4.0,1161528870,U64,M1198
64,5291,4.5,1161531091,U64,M3184
64,5299,4.5,1161521077,U64,M1842
64,5308,3.0,1161620624,U64,M2701
64,5388,3.5,1161529230,U64,M1845
64,5417,3.5,1161530687,U64,M3185
64,5418,3.5,1161520694,U64,M1199
64,5445,4.0,1161519691,U64,M759
64,5481,3.5,1161528891,U64,M848
64,5502,4.5,1161521125,U64,M762
64,5528,3.5,1161559969,U64,M2703
64,5617,4.0,1161565833,U64,M2045
64,5630,3.5,1161529446,U64,M1849
64,5669,3.5,1161520420,U64,M1202
64,5673,5.0,1161529296,U64,M2046
64,5679,3.0,1161521059,U64,M1203
64,5690,5.0,1161530765,U64,M3186
64,5782,4.5,1161529081,U64,M1127
64,5810,4.0,1161564451,U64,M2772
64,5816,3.5,1161520344,U64,M764
64,5878,3.5,1161531238,U64,M3187
64,5902,4.5,1161521577,U64,M856
64,5903,3.5,1161566145,U64,M1204
64,5952,4.5,1161519958,U64,M765
64,5954,4.5,1161565626,U64,M3188
64,5956,4.0,1161528803,U64,M857
64,5991,3.5,1161521014,U64,M767
64,6016,3.5,1161528980,U64,M1147
64,6155,0.5,1161620669,U64,M874
64,6188,5.0,1161529471,U64,M3189
64,6214,4.0,1161530839,U64,M3190
64,6218,4.0,1161528931,U64,M3191
64,6242,3.0,1161531115,U64,M2478
64,6281,4.0,1161529402,U64,M2233
64,6287,2.0,1161566051,U64,M1207
64,6296,4.0,1161563806,U64,M3192
64,6323,3.5,1161529340,U64,M2958
64,6331,4.5,1161620595,U64,M3193
64,6333,3.5,1161520015,U64,M768
64,6365,3.0,1161520443,U64,M769
64,6373,3.5,1161521692,U64,M1209
64,6377,5.0,1161520313,U64,M876
64,6385,5.0,1161559911,U64,M3194
64,6502,4.5,1161521011,U64,M1046
64,6539,4.0,1161520011,U64,M771
64,6659,4.5,1161565778,U64,M2960
64,6711,4.0,1161520401,U64,M2047
64,6796,4.0,1161559715,U64,M2239
64,6863,3.5,1161521255,U64,M772
64,6870,3.5,1161521316,U64,M1148
64,6874,4.0,1161520239,U64,M235
64,6936,3.5,1161559663,U64,M3195
64,6944,3.5,1161620576,U64,M3196
64,6957,4.0,1161565696,U64,M2245
64,6975,4.0,1161530330,U64,M2777
64,7004,3.0,1161565636,U64,M2966
64,7090,4.5,1161521346,U64,M2251
64,7139,4.5,1161620632,U64,M3197
64,7147,4.0,1161520702,U64,M1218
64,7153,4.5,1161519718,U64,M775
64,7160,4.0,1161559732,U64,M2720
64,7162,4.0,1161559666,U64,M3198
64,7235,3.0,1161530260,U64,M3199
64,7254,3.0,1161521699,U64,M1047
64,7293,3.0,1161559745,U64,M883
64,7318,3.5,1161530239,U64,M1220
64,7360,4.5,1161564441,U64,M3200
64,7361,4.5,1161519997,U64,M1130
64,7411,1.5,1161565316,U64,M3201
64,7438,4.0,1161520059,U64,M1048
64,7445,3.5,1161559941,U64,M777
64,7451,4.0,1161559814,U64,M885
64,7701,3.0,1161563945,U64,M1887
64,7743,4.5,1161563891,U64,M3202
64,7930,3.5,1161529679,U64,M3203
64,7982,4.5,1161530147,U64,M3204
64,8014,5.0,1161530121,U64,M3205
64,8093,3.5,1161530106,U64,M3206
64,8360,3.5,1161520171,U64,M779
64,8368,3.5,1161520296,U64,M780
64,8376,5.0,1161528840,U64,M3146
64,8464,4.0,1161520915,U64,M2048
64,8528,3.5,1161529354,U64,M782
64,8622,4.0,1161520514,U64,M2049
64,8623,4.0,1161565658,U64,M2972
64,8641,4.0,1161563852,U64,M1227
64,8645,4.5,1161530946,U64,M3207
64,8783,3.5,1161529386,U64,M786
64,8784,4.5,1161520667,U64,M1228
64,8795,4.5,1161529979,U64,M3208
64,8798,4.0,1161521094,U64,M236
64,8832,3.5,1161530042,U64,M3209
64,8873,4.5,1161529965,U64,M3147
64,8874,5.0,1161528841,U64,M2266
64,8917,5.0,1161565608,U64,M1229
64,8949,3.0,1161521055,U64,M792
64,8950,4.5,1161566455,U64,M1230
64,8957,3.5,1161559613,U64,M793
64,8961,3.5,1161520721,U64,M795
64,8981,4.0,1161559535,U64,M2518
64,8983,3.5,1161529958,U64,M2272
64,26504,3.5,1161520251,U64,M3210
64,27020,3.5,1161529717,U64,M3211
64,27266,4.5,1161529878,U64,M3212
64,27523,5.0,1161529747,U64,M3213
64,27773,5.0,1161529930,U64,M1132
64,27801,3.5,1161531037,U64,M2484
64,27869,4.5,1161531223,U64,M3214
64,30707,3.5,1161520729,U64,M2050
64,30793,4.0,1161520874,U64,M1237
64,30810,5.0,1161529250,U64,M3150
64,31878,4.0,1161530878,U64,M803
64,32587,4.5,1161521307,U64,M807
64,33166,2.5,1161520881,U64,M2286
64,33683,4.0,1161529899,U64,M3215
64,33794,4.0,1161520706,U64,M810
64,34072,4.5,1161529429,U64,M3216
64,34162,3.0,1161520858,U64,M1892
64,34437,3.5,1161559905,U64,M2052
64,37733,3.0,1161528925,U64,M1247
64,39183,4.0,1161521523,U64,M2053
64,40815,4.0,1161520530,U64,M1894
64,40819,4.0,1161520768,U64,M897
64,41566,4.0,1161520426,U64,M1895
64,41569,4.0,1161520959,U64,M2300
64,42632,4.5,1161529769,U64,M3217
64,45447,2.5,1161521530,U64,M1897
64,46578,4.5,1161519953,U64,M1256
65,318,4.0,1494767049,U65,M233
65,527,4.0,1494767109,U65,M29
65,1036,3.0,1494767212,U65,M1135
65,1246,4.0,1494767216,U65,M726
65,1682,4.5,1494767202,U65,M729
65,2028,4.0,1494768486,U65,M122
65,2329,4.5,1494767143,U65,M148
65,2959,4.5,1494767045,U65,M193
65,3147,4.5,1494767156,U65,M204
65,4226,4.0,1494767113,U65,M445
65,4993,3.5,1494767062,U65,M754
65,7153,4.0,1494767041,U65,M775
65,7458,3.5,1494767330,U65,M886
65,8798,3.5,1494767844,U65,M236
65,33660,4.0,1494768073,U65,M2288
65,36529,4.0,1494767337,U65,M1244
65,44191,4.5,1494767097,U65,M1251
65,46976,3.5,1494767179,U65,M2055
65,47610,3.5,1494802728,U65,M2128
65,48780,4.5,1494802296,U65,M1052
65,55247,5.0,1494767310,U65,M1272
65,58559,4.5,1494802468,U65,M239
65,64614,4.5,1494802276,U65,M1058
65,74458,4.5,1494768535,U65,M243
65,79132,4.5,1494802456,U65,M245
65,88140,3.0,1494767074,U65,M1331
65,89774,4.0,1494767219,U65,M249
65,91542,4.5,1494767081,U65,M1334
65,97752,4.0,1494767354,U65,M1340
65,97921,3.0,1494767083,U65,M2532
65,109487,4.5,1494802244,U65,M254
65,111759,4.0,1494802716,U65,M1076
65,116797,4.5,1494767104,U65,M1362
65,122904,3.0,1494767242,U65,M1082
66,1,4.0,1104643957,U66,M1
66,5,4.0,1113190367,U66,M484
66,18,4.0,1113190353,U66,M2658
66,19,3.0,1093143913,U66,M493
66,21,4.0,1113190363,U66,M292
66,29,4.5,1099187646,U66,M2069
66,32,5.0,1093747471,U66,M293
66,47,5.0,1093747353,U66,M4
66,50,4.0,1104644110,U66,M5
66,110,5.0,1093747481,U66,M8
66,111,4.5,1099187536,U66,M1094
66,172,3.5,1113188330,U66,M1027
66,181,2.0,1113190908,U66,M539
66,208,4.0,1113190327,U66,M550
66,223,3.5,1093747608,U66,M13
66,224,5.0,1113190336,U66,M557
66,248,3.0,1113190892,U66,M566
66,255,0.5,1113188840,U66,M3218
66,260,2.5,1093747550,U66,M16
66,272,3.5,1113190319,U66,M2071
66,273,3.5,1113190315,U66,M578
66,282,4.0,1093144035,U66,M584
66,293,4.0,1093747362,U66,M589
66,296,5.0,1093747506,U66,M17
66,318,4.5,1093747397,U66,M233
66,337,4.0,1093143979,U66,M604
66,356,5.0,1093747854,U66,M21
66,357,5.0,1113190299,U66,M314
66,380,3.5,1104643944,U66,M473
66,415,3.0,1113190881,U66,M629
66,442,3.0,1093143935,U66,M1157
66,457,3.0,1093747700,U66,M26
66,480,3.0,1104643911,U66,M27
66,481,2.0,1113190302,U66,M2169
66,485,2.5,1099187127,U66,M648
66,516,3.0,1113188566,U66,M659
66,523,4.0,1113190866,U66,M3219
66,529,4.5,1099187496,U66,M975
66,535,5.0,1113190283,U66,M3220
66,541,5.0,1093748041,U66,M1095
66,551,3.5,1093747809,U66,M1420
66,555,3.5,1093747634,U66,M1158
66,586,3.0,1099187123,U66,M828
66,589,4.0,1104643949,U66,M479
66,590,4.5,1104643930,U66,M33
66,592,4.0,1104643920,U66,M34
66,593,4.0,1093747465,U66,M35
66,608,4.0,1093748067,U66,M37
66,612,3.5,1113188783,U66,M2414
66,628,4.0,1093747858,U66,M675
66,637,3.0,1113190294,U66,M677
66,663,3.5,1113188558,U66,M2659
66,671,4.0,1113190242,U66,M1424
66,762,2.5,1099187133,U66,M690
66,780,3.5,1104643954,U66,M43
66,799,4.0,1113190257,U66,M695
66,805,4.0,1113188355,U66,M2444
66,849,3.5,1113190262,U66,M264
66,903,4.5,1099187616,U66,M1438
66,912,4.5,1104644490,U66,M336
66,919,3.5,1104645169,U66,M45
66,922,5.0,1104644777,U66,M831
66,953,4.0,1104645133,U66,M2395
66,954,4.0,1099187566,U66,M49
66,1004,3.0,1113190839,U66,M718
66,1023,4.5,1113188546,U66,M51
66,1027,3.5,1113188577,U66,M2446
66,1036,4.0,1093747439,U66,M1135
66,1047,4.0,1113190225,U66,M1449
66,1049,3.5,1113190210,U66,M59
66,1073,4.5,1099187097,U66,M61
66,1079,4.5,1093143944,U66,M343
66,1080,4.0,1093144031,U66,M62
66,1089,4.0,1093747663,U66,M63
66,1090,4.0,1093747746,U66,M64
66,1093,3.5,1113190149,U66,M266
66,1094,4.0,1099187083,U66,M346
66,1100,3.5,1113188518,U66,M976
66,1127,4.0,1113190229,U66,M67
66,1136,5.0,1093747499,U66,M68
66,1186,4.5,1113190204,U66,M1101
66,1196,4.0,1093747539,U66,M69
66,1197,4.0,1093747453,U66,M70
66,1198,3.0,1104644125,U66,M71
66,1200,5.0,1093747661,U66,M1029
66,1201,5.0,1099187356,U66,M1103
66,1203,4.5,1099187301,U66,M352
66,1206,5.0,1104644833,U66,M72
66,1210,3.0,1093747693,U66,M74
66,1213,3.5,1099187078,U66,M75
66,1214,4.0,1093747875,U66,M76
66,1215,4.5,1093748023,U66,M1452
66,1216,4.5,1113188759,U66,M3221
66,1217,5.0,1099188036,U66,M2076
66,1222,4.5,1093747612,U66,M79
66,1224,4.5,1104645055,U66,M80
66,1240,4.0,1093747795,U66,M82
66,1242,4.0,1093747680,U66,M2397
66,1243,5.0,1099187990,U66,M2081
66,1246,4.5,1093144016,U66,M726
66,1247,5.0,1093143995,U66,M865
66,1252,4.5,1099187504,U66,M1107
66,1257,4.0,1093747449,U66,M1454
66,1258,4.0,1093747860,U66,M84
66,1259,3.5,1093747427,U66,M356
66,1261,5.0,1099188050,U66,M1109
66,1265,3.5,1093748059,U66,M85
66,1266,5.0,1099187067,U66,M357
66,1270,3.0,1093747585,U66,M86
66,1275,4.5,1099187092,U66,M87
66,1284,5.0,1099187922,U66,M2085
66,1285,4.0,1093747601,U66,M1456
66,1288,5.0,1099187511,U66,M360
66,1302,4.5,1113188364,U66,M270
66,1326,0.5,1113189117,U66,M3222
66,1346,4.0,1113190813,U66,M1465
66,1356,3.5,1113190120,U66,M1166
66,1358,5.0,1093747757,U66,M977
66,1370,3.5,1093144021,U66,M978
66,1378,4.0,1113190101,U66,M1472
66,1382,2.5,1113190823,U66,M3223
66,1394,4.5,1093143999,U66,M1475
66,1407,4.5,1093144040,U66,M1476
66,1449,4.5,1099187600,U66,M363
66,1488,3.5,1113190123,U66,M2562
66,1500,4.5,1093747726,U66,M98
66,1517,4.0,1093747668,U66,M99
66,1527,3.0,1093143939,U66,M1031
66,1541,4.0,1113190801,U66,M3224
66,1569,4.5,1113190134,U66,M1494
66,1610,3.5,1093748030,U66,M728
66,1616,3.0,1113188502,U66,M985
66,1625,4.5,1099187514,U66,M106
66,1639,4.5,1099188155,U66,M1009
66,1641,4.5,1113188373,U66,M366
66,1682,4.5,1093747644,U66,M729
66,1704,5.0,1099187248,U66,M234
66,1748,5.0,1099188071,U66,M1516
66,1769,4.0,1113190787,U66,M2673
66,1784,5.0,1093143924,U66,M730
66,1845,4.0,1099188024,U66,M1525
66,1862,1.0,1113190775,U66,M1528
66,1912,4.5,1099188138,U66,M3022
66,1917,3.0,1113190108,U66,M731
66,1918,3.5,1113188473,U66,M991
66,1923,4.0,1093747647,U66,M379
66,1952,5.0,1113188495,U66,M2038
66,1956,5.0,1113188521,U66,M3225
66,1961,4.0,1093747568,U66,M1171
66,1968,4.0,1093747571,U66,M382
66,2000,3.5,1093747744,U66,M118
66,2001,3.5,1113188348,U66,M1034
66,2002,3.0,1113188513,U66,M992
66,2011,3.0,1093144011,U66,M836
66,2019,4.5,1099187456,U66,M383
66,2020,4.0,1099188103,U66,M3060
66,2028,4.5,1093747622,U66,M122
66,2115,3.0,1099187073,U66,M135
66,2139,4.0,1093747802,U66,M138
66,2146,4.5,1113188460,U66,M2570
66,2194,4.0,1104644350,U66,M1141
66,2248,4.5,1093747934,U66,M1584
66,2257,4.0,1113189671,U66,M3226
66,2261,4.5,1113190749,U66,M1587
66,2268,3.5,1093747941,U66,M145
66,2288,5.0,1113190069,U66,M273
66,2291,3.5,1093144027,U66,M147
66,2302,3.5,1113188325,U66,M1594
66,2312,4.0,1113190753,U66,M3227
66,2316,3.5,1113188714,U66,M3228
66,2355,3.5,1093143963,U66,M1601
66,2401,4.0,1093748010,U66,M3229
66,2420,4.0,1113188454,U66,M1177
66,2421,4.0,1113190062,U66,M999
66,2463,4.0,1113188464,U66,M1620
66,2470,4.0,1113190055,U66,M160
66,2502,5.0,1093747524,U66,M163
66,2571,5.0,1093747372,U66,M167
66,2580,3.5,1093747527,U66,M168
66,2599,4.5,1099188169,U66,M399
66,2617,2.0,1099187060,U66,M171
66,2628,3.0,1113190079,U66,M172
66,2648,5.0,1104645251,U66,M176
66,2683,4.5,1093143930,U66,M400
66,2700,5.0,1099187046,U66,M180
66,2706,4.0,1093143957,U66,M1179
66,2710,4.0,1113190072,U66,M1643
66,2716,3.5,1093747713,U66,M181
66,2762,5.0,1093747384,U66,M402
66,2763,4.0,1113190088,U66,M403
66,2795,4.0,1093747552,U66,M2587
66,2797,4.0,1093748037,U66,M183
66,2802,3.5,1113188667,U66,M1652
66,2805,3.0,1113190083,U66,M2589
66,2858,5.0,1093747418,U66,M185
66,2918,4.0,1093747390,U66,M1180
66,2951,4.5,1104644503,U66,M1181
66,2956,4.0,1113190710,U66,M3230
66,2959,5.0,1093143975,U66,M193
66,2966,4.0,1099188014,U66,M3231
66,2987,4.0,1113190027,U66,M195
66,3029,3.5,1113190689,U66,M3232
66,3033,3.5,1113190038,U66,M199
66,3037,5.0,1104645039,U66,M2157
66,3039,4.0,1093747791,U66,M1142
66,3045,3.0,1113188657,U66,M3036
66,3052,4.0,1093747948,U66,M201
66,3063,4.0,1113190672,U66,M1680
66,3072,4.0,1113190048,U66,M1683
66,3074,5.0,1113190683,U66,M3233
66,3098,4.5,1093747975,U66,M2595
66,3100,4.5,1113190015,U66,M2192
66,3101,4.0,1113190022,U66,M1686
66,3105,4.0,1113190033,U66,M2193
66,3108,4.5,1113190044,U66,M1120
66,3198,4.0,1093748064,U66,M2197
66,3201,5.0,1113190645,U66,M3234
66,3219,3.0,1113188398,U66,M1693
66,3252,4.5,1113189974,U66,M2200
66,3254,3.5,1113188411,U66,M1697
66,3262,4.0,1113188681,U66,M3235
66,3271,4.5,1093747434,U66,M2203
66,3355,3.5,1113188675,U66,M1705
66,3421,3.5,1093747710,U66,M1718
66,3444,4.5,1113190624,U66,M3236
66,3481,4.5,1093747729,U66,M423
66,3499,4.0,1093747495,U66,M1039
66,3526,4.5,1113189969,U66,M1732
66,3552,4.0,1113189978,U66,M2606
66,3578,3.5,1093747720,U66,M220
66,3686,4.0,1113190628,U66,M1744
66,3697,3.5,1113189983,U66,M1871
66,3698,4.5,1113190008,U66,M1747
66,3740,4.0,1113190600,U66,M227
66,3745,3.5,1113190001,U66,M1756
66,3809,4.0,1113188421,U66,M230
66,3911,4.0,1093748006,U66,M430
66,4027,4.0,1093747676,U66,M437
66,4040,3.0,1113188638,U66,M1875
66,4041,4.5,1113190569,U66,M2616
66,4079,4.5,1113190592,U66,M3237
66,4085,3.0,1093747814,U66,M1876
66,4128,4.0,1093747691,U66,M3177
66,4149,4.0,1113190565,U66,M3238
66,4158,4.0,1113190556,U66,M3239
66,4203,4.0,1113189077,U66,M3240
66,4226,5.0,1093747316,U66,M445
66,4231,3.5,1113190589,U66,M3241
66,4306,5.0,1093144044,U66,M745
66,4322,4.0,1104644449,U66,M2629
66,4465,4.0,1104644709,U66,M3242
66,4499,4.0,1093747840,U66,M3243
66,4537,4.0,1093747951,U66,M3244
66,4572,4.0,1113190535,U66,M3245
66,4581,4.0,1113189936,U66,M3246
66,4585,4.0,1113189059,U66,M3247
66,4591,3.5,1113189010,U66,M2948
66,4611,4.0,1113189304,U66,M3248
66,4616,3.5,1104645082,U66,M3249
66,4654,3.5,1113190546,U66,M2649
66,4720,3.5,1093747566,U66,M1044
66,4787,4.0,1093747596,U66,M2218
66,4886,4.5,1099187215,U66,M752
66,4993,5.0,1093747405,U66,M754
66,5023,4.0,1113189281,U66,M3250
66,5265,4.5,1113190517,U66,M3251
66,5283,4.0,1113190503,U66,M2699
66,5299,5.0,1113189941,U66,M1842
66,5329,3.5,1093747641,U66,M2225
66,5349,4.0,1093747788,U66,M757
66,5418,5.0,1093748020,U66,M1199
66,5445,3.5,1093747761,U66,M759
66,5459,2.0,1113188404,U66,M760
66,5464,5.0,1093747535,U66,M761
66,5481,4.0,1113189950,U66,M848
66,5548,4.5,1113188591,U66,M3252
66,5574,4.0,1113190471,U66,M1200
66,5617,5.0,1099187961,U66,M2045
66,5618,4.5,1093747753,U66,M763
66,5644,4.0,1104645215,U66,M3253
66,5673,5.0,1113190484,U66,M2046
66,5747,5.0,1099187582,U66,M2230
66,5902,5.0,1099187587,U66,M856
66,5952,5.0,1093747320,U66,M765
66,5957,4.0,1113190495,U66,M873
66,6022,2.5,1093747242,U66,M3254
66,6025,3.5,1113189267,U66,M3255
66,6124,3.5,1113189260,U66,M3256
66,6188,3.5,1113190478,U66,M3189
66,6238,3.0,1113190432,U66,M285
66,6287,4.5,1113190421,U66,M1207
66,6313,3.0,1113189741,U66,M3257
66,6333,4.0,1093747354,U66,M768
66,6377,4.5,1093747322,U66,M876
66,6378,4.5,1113189909,U66,M1210
66,6539,3.5,1093747292,U66,M771
66,6617,4.5,1113190436,U66,M2238
66,6636,4.0,1113188871,U66,M3258
66,6708,5.0,1104644876,U66,M2514
66,6711,5.0,1104644677,U66,M2047
66,6754,4.5,1113190465,U66,M3259
66,6773,4.0,1099187633,U66,M2107
66,6786,4.5,1099188107,U66,M2961
66,6807,3.5,1093747517,U66,M1215
66,6832,4.0,1113188864,U66,M3260
66,6874,5.0,1093747485,U66,M235
66,6936,4.5,1113189727,U66,M3195
66,6947,4.5,1099187936,U66,M2243
66,6979,4.0,1093747456,U66,M3261
66,6996,2.0,1097804327,U66,M3262
66,7004,3.5,1113190441,U66,M2966
66,7015,4.0,1113189214,U66,M3263
